timestamp,sensorName,value
2023-10-13T13:33:38.088896,Sensor_115,9.532422266094475
2023-10-13T13:33:38.088920,Sensor_285,18.622421698280533
2023-10-13T13:33:38.088926,Sensor_303,96.85744790346305
2023-10-13T13:33:38.088931,Sensor_704,66.53944511201753
2023-10-13T13:33:38.088934,Sensor_557,4.329054941645804
2023-10-13T13:33:38.088938,Sensor_843,5.050077077786153
2023-10-13T13:33:38.088942,Sensor_523,7.60716030392955
2023-10-13T13:33:38.088948,Sensor_52,29.208540100043614
2023-10-13T13:33:38.088958,Sensor_769,87.19032854327111
2023-10-13T13:33:38.088963,Sensor_344,76.41862277383404
2023-10-13T13:33:38.088967,Sensor_763,92.07279349869262
2023-10-13T13:33:38.088970,Sensor_168,90.72390514363981
2023-10-13T13:33:38.088974,Sensor_771,92.680512537487
2023-10-13T13:33:38.088977,Sensor_363,7.093508433867957
2023-10-13T13:33:38.088981,Sensor_187,73.12013761047564
2023-10-13T13:33:38.088984,Sensor_698,27.907241533658087
2023-10-13T13:33:38.088987,Sensor_183,47.88472151567833
2023-10-13T13:33:38.088991,Sensor_117,90.54020175660308
2023-10-13T13:33:38.088994,Sensor_822,62.879801494332725
2023-10-13T13:33:38.088997,Sensor_592,10.08741196373608
2023-10-13T13:33:38.089001,Sensor_167,23.049347847593594
2023-10-13T13:33:38.089003,Sensor_661,29.728238844039822
2023-10-13T13:33:38.089007,Sensor_160,58.45858027153567
2023-10-13T13:33:38.089010,Sensor_964,24.964751707992182
2023-10-13T13:33:38.089013,Sensor_464,94.71349789759394
2023-10-13T13:33:38.089016,Sensor_961,99.19542490474743
2023-10-13T13:33:38.089019,Sensor_477,58.766125143438956
2023-10-13T13:33:38.089023,Sensor_997,98.10903539718772
2023-10-13T13:33:38.089026,Sensor_471,44.104415965542266
2023-10-13T13:33:38.089029,Sensor_692,26.41224378793986
2023-10-13T13:33:38.089032,Sensor_283,33.067794021672434
2023-10-13T13:33:38.089035,Sensor_97,26.22753013407465
2023-10-13T13:33:38.089039,Sensor_511,67.14573355804089
2023-10-13T13:33:38.089042,Sensor_397,36.900889973831184
2023-10-13T13:33:38.089045,Sensor_168,47.12790922580591
2023-10-13T13:33:38.089048,Sensor_105,68.34605774192688
2023-10-13T13:33:38.089051,Sensor_611,67.84910310681519
2023-10-13T13:33:38.089055,Sensor_159,56.00412113975645
2023-10-13T13:33:38.089058,Sensor_589,84.42997748910268
2023-10-13T13:33:38.089061,Sensor_785,48.07379516674487
2023-10-13T13:33:38.089064,Sensor_400,71.76887380116462
2023-10-13T13:33:38.089067,Sensor_560,20.417627198760247
2023-10-13T13:33:38.089070,Sensor_671,42.87265905626343
2023-10-13T13:33:38.089074,Sensor_651,35.56479580747467
2023-10-13T13:33:38.089077,Sensor_721,14.203020318662873
2023-10-13T13:33:38.089080,Sensor_222,30.136318730572896
2023-10-13T13:33:38.089083,Sensor_9,47.645306760424525
2023-10-13T13:33:38.089086,Sensor_108,44.7863334200356
2023-10-13T13:33:38.089089,Sensor_549,59.464433590759555
2023-10-13T13:33:38.089096,Sensor_553,56.73089060353943
2023-10-13T13:33:38.089102,Sensor_675,7.809932319315449
2023-10-13T13:33:38.089105,Sensor_730,72.52906682385824
2023-10-13T13:33:38.089108,Sensor_257,46.9975758419372
2023-10-13T13:33:38.089111,Sensor_552,87.4754588833425
2023-10-13T13:33:38.089114,Sensor_431,93.26634262200724
2023-10-13T13:33:38.089118,Sensor_834,58.40691386374542
2023-10-13T13:33:38.089120,Sensor_294,90.84793723608972
2023-10-13T13:33:38.089124,Sensor_613,40.88785212976176
2023-10-13T13:33:38.089127,Sensor_689,2.756570851386686
2023-10-13T13:33:38.089130,Sensor_1,35.24222753001295
2023-10-13T13:33:38.089133,Sensor_686,62.59600707003759
2023-10-13T13:33:38.089136,Sensor_291,85.33285694235772
2023-10-13T13:33:38.089139,Sensor_879,19.53691207418634
2023-10-13T13:33:38.089142,Sensor_982,64.94586380376855
2023-10-13T13:33:38.089145,Sensor_304,94.76861421084331
2023-10-13T13:33:38.089149,Sensor_897,72.15511949367128
2023-10-13T13:33:38.089152,Sensor_450,5.815027552419605
2023-10-13T13:33:38.089155,Sensor_884,86.18638310397327
2023-10-13T13:33:38.089158,Sensor_614,35.21584245076439
2023-10-13T13:33:38.089161,Sensor_149,89.19546715591447
2023-10-13T13:33:38.089164,Sensor_912,91.81302068483478
