timestamp,sensorName,value
2023-10-13T13:33:38.094964,Sensor_810,97.819246316725
2023-10-13T13:33:38.095010,Sensor_151,54.981765713948285
2023-10-13T13:33:38.095021,Sensor_322,47.37201902542964
2023-10-13T13:33:38.095025,Sensor_183,25.226735109024823
2023-10-13T13:33:38.095029,Sensor_903,13.4982177237865
2023-10-13T13:33:38.095033,Sensor_186,19.298726822326994
2023-10-13T13:33:38.095036,Sensor_495,62.86070754463245
2023-10-13T13:33:38.095040,Sensor_118,28.867327591974078
2023-10-13T13:33:38.095043,Sensor_44,66.44915163766257
2023-10-13T13:33:38.095047,Sensor_715,57.2762899982702
2023-10-13T13:33:38.095050,Sensor_72,75.70138633281616
2023-10-13T13:33:38.095054,Sensor_905,70.72662949052025
2023-10-13T13:33:38.095057,Sensor_484,98.30545699178921
2023-10-13T13:33:38.095060,Sensor_27,7.332399233171438
2023-10-13T13:33:38.095064,Sensor_897,13.965496203845474
2023-10-13T13:33:38.095067,Sensor_428,69.35481457527962
2023-10-13T13:33:38.095070,Sensor_648,40.92959251763929
2023-10-13T13:33:38.095074,Sensor_954,71.82803521220356
2023-10-13T13:33:38.095077,Sensor_450,8.330748697208978
2023-10-13T13:33:38.095080,Sensor_443,36.40324974977668
2023-10-13T13:33:38.095085,Sensor_321,13.527805652691093
2023-10-13T13:33:38.095088,Sensor_804,85.4034806264158
2023-10-13T13:33:38.095092,Sensor_130,51.361903116745864
2023-10-13T13:33:38.095095,Sensor_552,70.86348988345821
2023-10-13T13:33:38.095099,Sensor_512,31.09861764344729
2023-10-13T13:33:38.095102,Sensor_146,30.751462762260783
2023-10-13T13:33:38.095106,Sensor_155,68.33866668504179
2023-10-13T13:33:38.095109,Sensor_153,43.01261895120465
2023-10-13T13:33:38.095113,Sensor_967,93.15101287016907
2023-10-13T13:33:38.095116,Sensor_26,54.16994222010519
2023-10-13T13:33:38.095119,Sensor_485,75.38198268852308
2023-10-13T13:33:38.095122,Sensor_251,66.99356411151439
2023-10-13T13:33:38.095126,Sensor_647,24.75660197848917
2023-10-13T13:33:38.095129,Sensor_59,46.599892751197345
2023-10-13T13:33:38.095132,Sensor_913,21.93795318873043
