timestamp,sensorName,value
2023-10-13T13:33:38.091099,Sensor_98,10.696409446997269
2023-10-13T13:33:38.091126,Sensor_442,71.43617759692326
2023-10-13T13:33:38.091131,Sensor_255,85.56373105232106
2023-10-13T13:33:38.091134,Sensor_941,64.01972443141375
2023-10-13T13:33:38.091138,Sensor_305,30.300503101745736
2023-10-13T13:33:38.091141,Sensor_220,46.754743637508135
2023-10-13T13:33:38.091144,Sensor_627,41.22974000444787
2023-10-13T13:33:38.091148,Sensor_234,86.1435996487944
2023-10-13T13:33:38.091151,Sensor_531,71.85806835624597
2023-10-13T13:33:38.091155,Sensor_90,29.460309652423277
2023-10-13T13:33:38.091158,Sensor_709,78.7932993809508
2023-10-13T13:33:38.091161,Sensor_481,28.721562157004733
2023-10-13T13:33:38.091164,Sensor_163,93.90857518862796
2023-10-13T13:33:38.091167,Sensor_768,10.785961927183529
2023-10-13T13:33:38.091170,Sensor_922,52.75236910203759
2023-10-13T13:33:38.091173,Sensor_506,40.50960424617488
2023-10-13T13:33:38.091176,Sensor_201,92.27537205714316
2023-10-13T13:33:38.091180,Sensor_480,33.90689150751247
2023-10-13T13:33:38.091183,Sensor_112,34.53858291611564
2023-10-13T13:33:38.091186,Sensor_103,26.771684305356846
2023-10-13T13:33:38.091189,Sensor_185,19.728084481450814
2023-10-13T13:33:38.091192,Sensor_765,48.27672463338594
2023-10-13T13:33:38.091195,Sensor_625,57.64143114122381
2023-10-13T13:33:38.091198,Sensor_269,13.190977927493918
2023-10-13T13:33:38.091202,Sensor_137,54.906143075471945
2023-10-13T13:33:38.091205,Sensor_41,39.104808164895644
2023-10-13T13:33:38.091208,Sensor_219,29.706116385210933
2023-10-13T13:33:38.091211,Sensor_982,62.5888447185465
2023-10-13T13:33:38.091215,Sensor_472,74.58236797262818
2023-10-13T13:33:38.091218,Sensor_794,1.3108626914083654
2023-10-13T13:33:38.091221,Sensor_546,39.11967999983656
2023-10-13T13:33:38.091224,Sensor_667,15.960214083760105
2023-10-13T13:33:38.091227,Sensor_598,96.15621654070672
2023-10-13T13:33:38.091230,Sensor_318,34.55165155071504
2023-10-13T13:33:38.091233,Sensor_929,38.03581750304132
2023-10-13T13:33:38.091236,Sensor_742,25.651970209645192
2023-10-13T13:33:38.091239,Sensor_570,95.68929771309958
2023-10-13T13:33:38.091242,Sensor_631,82.59683598697107
2023-10-13T13:33:38.091245,Sensor_631,95.3270790804736
2023-10-13T13:33:38.091248,Sensor_607,34.096234420304775
2023-10-13T13:33:38.091251,Sensor_700,42.498914976353575
2023-10-13T13:33:38.091254,Sensor_735,7.657395658262978
2023-10-13T13:33:38.091257,Sensor_300,28.018490358809444
2023-10-13T13:33:38.091260,Sensor_66,5.8226974432099565
2023-10-13T13:33:38.091263,Sensor_407,61.53631618039541
2023-10-13T13:33:38.091266,Sensor_473,6.255055380348418
2023-10-13T13:33:38.091269,Sensor_961,80.77615572422742
2023-10-13T13:33:38.091272,Sensor_739,55.35772820277458
2023-10-13T13:33:38.091275,Sensor_959,20.32687600700134
2023-10-13T13:33:38.091278,Sensor_982,52.9673470343626
2023-10-13T13:33:38.091281,Sensor_400,78.17887653704884
2023-10-13T13:33:38.091284,Sensor_421,34.89975416661033
2023-10-13T13:33:38.091288,Sensor_212,61.60758175421523
2023-10-13T13:33:38.091291,Sensor_464,27.73624344471243
2023-10-13T13:33:38.091294,Sensor_812,57.077106771179686
2023-10-13T13:33:38.091297,Sensor_812,84.97995198836341
2023-10-13T13:33:38.091300,Sensor_335,31.843276350177874
2023-10-13T13:33:38.091303,Sensor_886,75.91449144372271
2023-10-13T13:33:38.091306,Sensor_581,63.398526392371934
2023-10-13T13:33:38.091309,Sensor_574,67.40987673669227
2023-10-13T13:33:38.091313,Sensor_709,79.05480147208345
2023-10-13T13:33:38.091316,Sensor_206,54.22663860161448
2023-10-13T13:33:38.091319,Sensor_449,90.20991772623744
2023-10-13T13:33:38.091322,Sensor_183,52.38420216466777
2023-10-13T13:33:38.091325,Sensor_258,61.811497366376166
2023-10-13T13:33:38.091328,Sensor_590,21.00568102887098
2023-10-13T13:33:38.091331,Sensor_857,32.739878643318235
2023-10-13T13:33:38.091334,Sensor_946,6.766833227415581
2023-10-13T13:33:38.091337,Sensor_679,53.971149778672135
2023-10-13T13:33:38.091340,Sensor_642,79.10445674065082
2023-10-13T13:33:38.091343,Sensor_865,99.23936432905838
2023-10-13T13:33:38.091346,Sensor_91,34.42047843296564
2023-10-13T13:33:38.091349,Sensor_332,29.762058552887794
2023-10-13T13:33:38.091352,Sensor_90,73.95134096714628
2023-10-13T13:33:38.091355,Sensor_844,92.60084756879793
2023-10-13T13:33:38.091358,Sensor_844,50.931108091876695
2023-10-13T13:33:38.091361,Sensor_458,61.70840266744572
2023-10-13T13:33:38.091365,Sensor_336,37.95065294525174
2023-10-13T13:33:38.091368,Sensor_534,45.92442178575299
2023-10-13T13:33:38.091371,Sensor_554,19.97550318287853
2023-10-13T13:33:38.091374,Sensor_440,47.335031439935406
2023-10-13T13:33:38.091377,Sensor_923,63.658140285617215
2023-10-13T13:33:38.091380,Sensor_236,85.44827639348983
2023-10-13T13:33:38.091383,Sensor_955,8.217476981239669
2023-10-13T13:33:38.091386,Sensor_55,31.23018288208388
2023-10-13T13:33:38.091389,Sensor_895,97.71196052654385
2023-10-13T13:33:38.091392,Sensor_876,3.9883301410709726
2023-10-13T13:33:38.091395,Sensor_142,93.81137309440255
2023-10-13T13:33:38.091398,Sensor_536,93.62612583131622
2023-10-13T13:33:38.091401,Sensor_5,91.26561018239336
2023-10-13T13:33:38.091404,Sensor_479,47.71354701242765
2023-10-13T13:33:38.091407,Sensor_336,70.11719402762525
2023-10-13T13:33:38.091410,Sensor_565,90.65244800531009
2023-10-13T13:33:38.091413,Sensor_946,14.228799389418755
2023-10-13T13:33:38.091416,Sensor_602,55.76337586514909
2023-10-13T13:33:38.091419,Sensor_474,15.389099332259226
2023-10-13T13:33:38.091422,Sensor_781,53.797613563982885
2023-10-13T13:33:38.091425,Sensor_170,88.10480408796593
2023-10-13T13:33:38.091428,Sensor_799,40.7400061790813
2023-10-13T13:33:38.091431,Sensor_31,85.26405907140337
