timestamp,sensorName,value
2023-10-13T13:33:38.092943,Sensor_143,58.65672242699815
2023-10-13T13:33:38.092957,Sensor_318,4.391725390286161
2023-10-13T13:33:38.092962,Sensor_670,69.04807561906662
2023-10-13T13:33:38.092967,Sensor_937,63.999975521550226
2023-10-13T13:33:38.092973,Sensor_91,51.79337771183879
2023-10-13T13:33:38.092979,Sensor_498,29.996945736162097
2023-10-13T13:33:38.092982,Sensor_896,25.210638470604565
2023-10-13T13:33:38.092986,Sensor_310,41.973653706248015
2023-10-13T13:33:38.092990,Sensor_105,3.9815745771379696
2023-10-13T13:33:38.092993,Sensor_775,9.105791571285637
2023-10-13T13:33:38.092997,Sensor_555,71.46552339155146
2023-10-13T13:33:38.093000,Sensor_143,35.504277959660314
2023-10-13T13:33:38.093013,Sensor_357,61.40164381589182
2023-10-13T13:33:38.093017,Sensor_809,88.30232060163858
2023-10-13T13:33:38.093020,Sensor_448,68.6154910649208
2023-10-13T13:33:38.093024,Sensor_689,36.05815158864603
2023-10-13T13:33:38.093026,Sensor_38,67.5836510200357
2023-10-13T13:33:38.093030,Sensor_344,83.65694597136658
2023-10-13T13:33:38.093033,Sensor_446,22.80523411086356
2023-10-13T13:33:38.093036,Sensor_597,24.81151767705668
2023-10-13T13:33:38.093039,Sensor_187,54.425737759265004
2023-10-13T13:33:38.093042,Sensor_131,3.6083313596266042
2023-10-13T13:33:38.093045,Sensor_853,66.7045417511623
2023-10-13T13:33:38.093048,Sensor_754,30.930196547610155
2023-10-13T13:33:38.093051,Sensor_402,29.877757514494775
2023-10-13T13:33:38.093054,Sensor_685,7.672019181449652
2023-10-13T13:33:38.093058,Sensor_969,22.95442006570212
2023-10-13T13:33:38.093061,Sensor_451,64.84492089208219
2023-10-13T13:33:38.093064,Sensor_719,97.9482586148681
2023-10-13T13:33:38.093067,Sensor_485,4.24300563709108
2023-10-13T13:33:38.093070,Sensor_690,10.104034087198244
2023-10-13T13:33:38.093073,Sensor_534,29.249700931220367
2023-10-13T13:33:38.093076,Sensor_822,30.82198281149423
2023-10-13T13:33:38.093080,Sensor_791,89.627793307447
2023-10-13T13:33:38.093083,Sensor_385,93.32398882608479
2023-10-13T13:33:38.093086,Sensor_221,48.41812140402513
2023-10-13T13:33:38.093089,Sensor_974,93.66144498198796
2023-10-13T13:33:38.093092,Sensor_524,36.088871338122615
2023-10-13T13:33:38.093095,Sensor_615,8.095706304014739
2023-10-13T13:33:38.093098,Sensor_979,9.95996252789244
2023-10-13T13:33:38.093101,Sensor_171,56.899209216497994
2023-10-13T13:33:38.093104,Sensor_257,27.843597407187126
2023-10-13T13:33:38.093107,Sensor_36,33.9863787023583
2023-10-13T13:33:38.093110,Sensor_713,71.63627331311785
2023-10-13T13:33:38.093113,Sensor_17,17.8594546253942
2023-10-13T13:33:38.093116,Sensor_966,28.08140548967143
2023-10-13T13:33:38.093119,Sensor_408,35.13162167897369
2023-10-13T13:33:38.093122,Sensor_37,81.77915204498298
2023-10-13T13:33:38.093125,Sensor_457,97.45916067307026
2023-10-13T13:33:38.093128,Sensor_768,52.33246817024634
2023-10-13T13:33:38.093131,Sensor_488,58.805180864021466
2023-10-13T13:33:38.093134,Sensor_714,75.98805718356665
2023-10-13T13:33:38.093137,Sensor_183,25.200002591552504
2023-10-13T13:33:38.093141,Sensor_13,54.249910633974366
2023-10-13T13:33:38.093144,Sensor_515,8.800950340974467
2023-10-13T13:33:38.093147,Sensor_720,80.39298695679878
2023-10-13T13:33:38.093150,Sensor_223,3.228675952323068
2023-10-13T13:33:38.093153,Sensor_841,52.01946801870487
2023-10-13T13:33:38.093156,Sensor_266,10.856825421386329
2023-10-13T13:33:38.093159,Sensor_867,12.933375804512048
2023-10-13T13:33:38.093162,Sensor_923,1.3949567954578912
2023-10-13T13:33:38.093165,Sensor_586,54.76990218283427
2023-10-13T13:33:38.093168,Sensor_234,15.68858555605206
2023-10-13T13:33:38.093171,Sensor_788,69.34041488794635
2023-10-13T13:33:38.093174,Sensor_266,8.824725956558922
2023-10-13T13:33:38.093177,Sensor_74,34.90804439203221
2023-10-13T13:33:38.093181,Sensor_304,48.80996789626754
2023-10-13T13:33:38.093183,Sensor_516,22.637624948843825
2023-10-13T13:33:38.093187,Sensor_719,71.74794801944694
2023-10-13T13:33:38.093190,Sensor_366,39.78455203847066
2023-10-13T13:33:38.093192,Sensor_645,65.19171772372337
2023-10-13T13:33:38.093195,Sensor_493,93.19591026026917
2023-10-13T13:33:38.093199,Sensor_32,63.96023661026394
2023-10-13T13:33:38.093201,Sensor_71,64.54712696796939
2023-10-13T13:33:38.093204,Sensor_340,94.7694799324139
2023-10-13T13:33:38.093207,Sensor_980,19.393789231662595
2023-10-13T13:33:38.093210,Sensor_719,63.62095163786956
2023-10-13T13:33:38.093214,Sensor_75,64.7796904195851
2023-10-13T13:33:38.093217,Sensor_582,89.5907352352716
2023-10-13T13:33:38.093220,Sensor_664,41.03813291946453
2023-10-13T13:33:38.093223,Sensor_252,94.5921530402959
2023-10-13T13:33:38.093226,Sensor_933,12.73089828675018
2023-10-13T13:33:38.093230,Sensor_411,74.50918176792656
2023-10-13T13:33:38.093233,Sensor_249,82.95732223450266
2023-10-13T13:33:38.093236,Sensor_720,73.6113537347753
2023-10-13T13:33:38.093239,Sensor_299,67.00052424374206
2023-10-13T13:33:38.093242,Sensor_782,52.9067599552713
2023-10-13T13:33:38.093245,Sensor_180,17.791887222266666
2023-10-13T13:33:38.093248,Sensor_829,88.69039229489945
2023-10-13T13:33:38.093251,Sensor_917,83.92033997096182
2023-10-13T13:33:38.093254,Sensor_204,77.0072853405582
2023-10-13T13:33:38.093257,Sensor_536,97.8562508903124
2023-10-13T13:33:38.093260,Sensor_539,74.05802350492601
2023-10-13T13:33:38.093263,Sensor_896,13.744344199066393
2023-10-13T13:33:38.093266,Sensor_241,65.350320251075
2023-10-13T13:33:38.093269,Sensor_319,96.77450145563974
2023-10-13T13:33:38.093272,Sensor_270,0.9685954737339575
2023-10-13T13:33:38.093275,Sensor_523,15.798080905411815
2023-10-13T13:33:38.093278,Sensor_63,11.670430560740952
2023-10-13T13:33:38.093281,Sensor_88,27.74944087259701
