timestamp,sensorName,value
2023-10-13T13:33:38.097469,Sensor_724,30.169922792374326
2023-10-13T13:33:38.097498,Sensor_766,97.76518512361282
2023-10-13T13:33:38.097507,Sensor_877,75.17720443189053
2023-10-13T13:33:38.097514,Sensor_207,32.95418298742433
2023-10-13T13:33:38.097521,Sensor_657,72.41083988963442
2023-10-13T13:33:38.097527,Sensor_6,51.77054341623746
2023-10-13T13:33:38.097533,Sensor_364,11.458586776431245
2023-10-13T13:33:38.097539,Sensor_834,44.39163473466632
2023-10-13T13:33:38.097545,Sensor_926,57.62471400204827
2023-10-13T13:33:38.097551,Sensor_217,34.47530405917324
2023-10-13T13:33:38.097557,Sensor_502,39.061764659236644
2023-10-13T13:33:38.097563,Sensor_536,73.15140702406133
2023-10-13T13:33:38.097569,Sensor_91,78.12734720261281
2023-10-13T13:33:38.097575,Sensor_259,78.46466378472704
2023-10-13T13:33:38.097580,Sensor_169,74.246059642044
2023-10-13T13:33:38.097586,Sensor_575,82.44712506177773
2023-10-13T13:33:38.097592,Sensor_652,72.02414361004604
2023-10-13T13:33:38.097599,Sensor_408,4.782882479857475
2023-10-13T13:33:38.097605,Sensor_675,89.42711788756755
2023-10-13T13:33:38.097611,Sensor_253,35.87206974970359
2023-10-13T13:33:38.097617,Sensor_167,41.46896699941745
2023-10-13T13:33:38.097623,Sensor_916,4.227993622285275
2023-10-13T13:33:38.097629,Sensor_306,35.22516045560976
2023-10-13T13:33:38.097635,Sensor_316,91.07020043137597
2023-10-13T13:33:38.097641,Sensor_345,31.43169050112472
2023-10-13T13:33:38.097648,Sensor_85,53.02699444028383
2023-10-13T13:33:38.097654,Sensor_439,56.24756680983183
2023-10-13T13:33:38.097663,Sensor_3,87.50446219982989
2023-10-13T13:33:38.097669,Sensor_552,40.35659492300914
2023-10-13T13:33:38.097676,Sensor_155,71.38732452657793
2023-10-13T13:33:38.097683,Sensor_922,39.297995431026465
2023-10-13T13:33:38.097689,Sensor_937,53.13069492969406
2023-10-13T13:33:38.097696,Sensor_555,19.423733688591525
2023-10-13T13:33:38.097703,Sensor_655,27.435115364415484
2023-10-13T13:33:38.097709,Sensor_53,21.09810416720248
2023-10-13T13:33:38.097715,Sensor_242,96.57307717970683
2023-10-13T13:33:38.097722,Sensor_19,25.299607927527724
2023-10-13T13:33:38.097728,Sensor_371,48.68624986360367
2023-10-13T13:33:38.097735,Sensor_713,79.99836481178144
2023-10-13T13:33:38.097742,Sensor_865,50.54845068313584
2023-10-13T13:33:38.097748,Sensor_922,38.65170901484193
2023-10-13T13:33:38.097756,Sensor_40,87.85399497354047
2023-10-13T13:33:38.097762,Sensor_882,63.472310284865294
2023-10-13T13:33:38.097769,Sensor_877,16.842937279206925
2023-10-13T13:33:38.097776,Sensor_278,21.324203744357195
2023-10-13T13:33:38.097782,Sensor_790,65.89423135465934
2023-10-13T13:33:38.097788,Sensor_991,32.08893544019671
2023-10-13T13:33:38.097795,Sensor_45,76.77755675782359
2023-10-13T13:33:38.097801,Sensor_798,57.33857514286258
2023-10-13T13:33:38.097807,Sensor_31,93.07645447569391
2023-10-13T13:33:38.097812,Sensor_297,91.48848551409678
2023-10-13T13:33:38.097818,Sensor_144,1.9397682273129102
2023-10-13T13:33:38.097824,Sensor_916,73.17907900665064
2023-10-13T13:33:38.097830,Sensor_837,42.25054223456974
2023-10-13T13:33:38.097836,Sensor_862,64.38418479865103
2023-10-13T13:33:38.097842,Sensor_385,85.74646349125882
2023-10-13T13:33:38.097848,Sensor_729,91.13445972876552
2023-10-13T13:33:38.097854,Sensor_890,20.928407095237333
2023-10-13T13:33:38.097860,Sensor_782,73.91941131135845
2023-10-13T13:33:38.097866,Sensor_767,55.59592084799848
2023-10-13T13:33:38.097872,Sensor_828,31.59737695724334
2023-10-13T13:33:38.097878,Sensor_265,34.72060421860408
